campus_id,campus,state,course_code,market_opportunity,tier,paid_competitors_found,intro1_competitors_found,local_competitors_found,course_specific_competitors,strongest_competitor,strongest_competitor_type,strongest_competitor_price,proven_paid_market,intro_accounting_paid_market_status,paid_academic_market_status,market_validation,university_free_support,competitor_ads_observed,general_accounting_ads_observed,brand_conquest_candidate,nonbrand_search_candidate,top_competitor_keyword_1,top_competitor_keyword_2,top_nonbrand_keyword_1,top_nonbrand_keyword_2,searches_run,sources,data_confidence
7a2e14b5-e5aa-4536-9120-4612c793109a,Indiana University of Pennsylvania,PA,,61.5,2,8,6,1,0,indianagazette.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,indianagazette.com,indianagazette.com accounting,IUP financial accounting exam,IUP accounting tutoring,5,varsitytutors.com; princetonreview.com; coursehero.com; indianagazette.com; vaia.com; studysoup.com; studocu.com; superprof.com,medium
99b33713-d32a-4089-b16b-87a59166d2ed,George Washington University,DC,ACCY 2001,61.3,2,11,10,3,0,quantnet.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,FrogTutoring,FrogTutoring accounting,ACCY 2001 exam 1,ACCY 2001 practice exam,7,frogtutoring.com; universitytutor.com; varsitytutors.com; coursehero.com; studocu.com; coursesidekick.com; wizeprep.com; quantnet.com,medium
24265ab0-ff8f-4428-8bd9-7a60ba5a39c2,University of Louisiana at Lafayette,LA,,61.1,2,10,7,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,UL Lafayette financial accounting exam,UL Lafayette accounting tutoring,5,wyzant.com; frogtutoring.com; princetonreview.com; coursehero.com; stuvia.com; studysoup.com; studocu.com; quizlet.com,medium
964be11f-f306-4df2-9671-835a053ace33,Univ of Central Arkansas,AR,,60.9,2,3,2,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Univ of Central Arkansas financial accounting exam,Univ of Central Arkansas accounting tutoring,5,frogtutoring.com; princetonreview.com; coursehero.com,medium
0a812f83-8129-4bab-ad51-7366d1e2a183,SUNYat Plattsburgh,NY,,60.8,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,SUNYat Plattsburgh financial accounting exam,SUNYat Plattsburgh accounting tutoring,5,,medium
48f560b5-3dce-438e-a498-9103782531f2,Stockton University,NJ,ACCT 2110,60.7,2,12,10,3,2,acct2110.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2110.com,acct2110.com accounting,ACCT 2110 exam 1,ACCT 2110 practice exam,7,squarespace.com; princetonreview.com; coursehero.com; acct2110.com; joinknack.com; bapcsusb.org; tutorocean.com; quizlet.com,medium
826884a5-9a66-41e8-9a4e-0c3417955bd4,Univ of California-Davis,CA,,60.6,2,7,6,0,0,Becker,EXAM_PREP_PLATFORM,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,YES,PARTIAL,Becker,Becker accounting,Univ of California-Davis financial accounting exam,Univ of California-Davis accounting tutoring,5,wyzant.com; superprof.com; cliffsnotes.com; coursehero.com; becker.com; quizlet.com; princetonreview.com,medium
b43fc4ee-c28e-41f4-a24f-39bc666e03a4,"Rutgers, The State University of New Jersey",NJ,,60.6,2,3,2,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Rutgers financial accounting exam,Rutgers accounting tutoring,5,coursehero.com; frogtutoring.com; stuvia.com,medium
a666f8fd-df3d-4c6e-bfeb-234b08bd6553,Rutgers University-Camden,NJ,52:010:101,60.6,2,3,2,0,0,The Princeton Review,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,YES,,,52:010:101 exam 1,52:010:101 practice exam,7,princetonreview.com; coursehero.com; varsitytutors.com,medium
fa73b74c-c14b-4e23-9377-6c8a0eaf345b,University of New Mexico Albuquerque F,NM,,60.4,2,6,4,3,0,krqe.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,UNM financial accounting exam,UNM accounting tutoring,5,frogtutoring.com; wyzant.com; varsitytutors.com; bufftutor.com; krqe.com; advancedlearners.com,medium
ca053114-c08b-45ba-a7b4-8b05700bbc7a,Murray State University,KY,ACC 200,60.3,2,14,11,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 200 exam 1,ACC 200 practice exam,7,frogtutoring.com; goracers.com; princetonreview.com; tutorselect.com; quizlet.com; cliffsnotes.com; uksga.org; bapuhm.org,medium
656b5758-4296-42e5-8ce3-cd4a188b3c05,University of South Dakota,SD,,60.1,2,9,7,3,0,accounting.com,LOCAL_CAMPUS_TUTORING,$37; $7; $6; $11; $18; $19; $0; $10,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of South Dakota financial accounting exam,University of South Dakota accounting tutoring,5,frogtutoring.com; superprof.ng; princetonreview.com; quizlet.com; accounting.com; studysoup.com; coursehero.com; big4accountingfirms.org,medium
b7b28289-86f4-4cdc-90da-39211bcd1cc3,University of Massachusetts Dartmouth,MA,ACT 211,60,2,9,3,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACT 211 exam 1,ACT 211 practice exam,7,coursehero.com; troy-d-romero.com; finalsite.net; varsitytutors.com; quizlet.com; studocu.com; princetonreview.com; frogtutoring.com,medium
dff0a59c-2a1d-40dc-9a08-9a1c33005243,Creighton University,NE,,59.9,2,7,5,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,atlascpaindex.com,atlascpaindex.com accounting,Creighton University financial accounting exam,Creighton University accounting tutoring,5,purplemath.com; quizlet.com; coursehero.com; studocu.com; wyzant.com; atlascpaindex.com; princetonreview.com,medium
6707d6e6-c02f-4053-8357-1e82d88f365d,University of North Carolina Chapel,NC,,59.8,2,9,5,3,0,teachme2.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of North Carolina Chapel financial accounting exam,University of North Carolina Chapel accounting tutoring,5,frogtutoring.com; universitytutor.com; teachme2.com; cliffsnotes.com; coursehero.com; healthresearch.org; goheels.com; tutorocean.com,medium
b1e37925-8407-4abd-9826-11c8191a905a,University of Massachusetts Lowell,MA,ACCT.2010,59.8,2,11,9,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT.2010 exam 1,ACCT.2010 practice exam,7,varsitytutors.com; wyzant.com; coursehero.com; vaia.com; tutoringprof.com; frogtutoring.com; studocu.com; quizlet.com,medium
e32d9134-b104-447d-9fee-a51d633bd8ae,Pittsburg State University,KS,ACCTG-201,59.8,2,8,6,2,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCTG-201 exam 1,ACCTG-201 practice exam,7,varsitytutors.com; frogtutoring.com; princetonreview.com; coursehero.com; studocu.com; aplusreview.com; quizlet.com; wizeprep.com,medium
a19c66da-129a-4816-826e-1876586b5eb5,Aurora University,IL,,59.7,2,5,3,2,0,higheredspace.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Aurora University financial accounting exam,Aurora University accounting tutoring,5,frogtutoring.com; higheredspace.com; princetonreview.com; coursehero.com; abebooks.com,medium
088edb1d-097d-4182-abd0-6bd91bd2b485,University of Wisconsin–Oshkosh,WI,ACCT 206,59.7,2,12,10,3,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT 206 exam 1,ACCT 206 practice exam,7,universitytutor.com; frogtutoring.com; superprof.com; coursehero.com; princetonreview.com; joinknack.com; quizlet.com; feedbackfruits.com,medium
85541c29-e394-4484-8370-ac07ba1ac189,"Calif State Univ, Chico",CA,,59.5,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,WHITE_SPACE,NO,NO,NO,NO,PARTIAL,,,"Calif State Univ, Chico financial accounting exam","Calif State Univ, Chico accounting tutoring",5,,medium
74ef8b14-c57e-434e-a7ea-d40e98017070,University of Northern Iowa Cedar,IA,,59.5,2,2,1,0,0,UniversityTutor,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,University of Northern Iowa Cedar financial accounting exam,University of Northern Iowa Cedar accounting tutoring,5,universitytutor.com; edu.pl,medium
592b7b48-8c25-4f49-a5cb-891e50b1a190,Univ of California San Diego La,CA,,59.3,2,2,0,0,0,UniversityTutor,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Univ of California San Diego La financial accounting exam,Univ of California San Diego La accounting tutoring,5,universitytutor.com; kidneymedicinejournal.org,medium
03ba330e-a0c8-44c0-afdc-e8c247c5fdea,Uof California-Berkeley,CA,,59,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,WHITE_SPACE,NO,NO,NO,NO,PARTIAL,,,Uof California-Berkeley financial accounting exam,Uof California-Berkeley accounting tutoring,5,,medium
5fb03ee8-3e82-4143-98d6-9210e0132aec,Xavier University,OH,,59,2,7,6,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Xavier University financial accounting exam,Xavier University accounting tutoring,5,wyzant.com; frogtutoring.com; varsitytutors.com; princetonreview.com; stfx.ca; coursehero.com; superprof.com,medium
17ba9022-686e-40d8-8b07-a33f5a3559f8,Fayetteville State Univ,NC,ACCT 211,58.9,2,8,8,3,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 211 exam 1,ACCT 211 practice exam,7,frogtutoring.com; coursehero.com; myworkdayjobs.com; wizeprep.com; picktime.com; quizlet.com; cliffsnotes.com; studocu.com,medium
ea95df00-5f04-4cc7-8e0a-a5cc0ed848ea,University of West Florida,FL,,58.6,2,6,4,2,0,tutors.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,Knack,Knack accounting,University of West Florida financial accounting exam,University of West Florida accounting tutoring,5,uwfbap.com; joinknack.com; educatly.com; coursehero.com; princetonreview.com; tutors.com,medium
ac82bfcf-5d9d-45a3-a652-89b5f992485f,Suffolk University,MA,ACCT 201,58.6,2,15,10,3,2,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,7,varsitytutors.com; startup.jobs; vaia.com; frogtutoring.com; princetonreview.com; coursehero.com; acct201a.com; tutorselect.com,medium
942659b0-c399-4802-b095-4cee98f767ef,University of Houston - Victoria,TX,,58.5,2,8,5,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,UHV financial accounting exam,UHV accounting tutoring,5,frogtutoring.com; varsitytutors.com; princetonreview.com; coursehero.com; studocu.com; tx.cpa; universitytutor.com; cliffsnotes.com,medium
247b6ca0-f442-4b46-9093-595086f24a23,North Dakota State University,ND,ACCT 200,58.4,2,11,10,2,2,acct200ku.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct200ku.com,acct200ku.com accounting,ACCT 200 exam 1,ACCT 200 practice exam,7,com.na; purplemath.com; coursehero.com; acct200ku.com; princetonreview.com; studysoup.com; quizlet.com; cliffsnotes.com,medium
9b18e705-fe9c-4685-a1de-7ca0e9ce8ab1,Weber State University,UT,,58.4,2,8,6,2,0,weberstatesports.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,weberstatesports.com,weberstatesports.com accounting,Weber State University financial accounting exam,Weber State University accounting tutoring,5,wyzant.com; weberstatesports.com; varsitytutors.com; lightcastcc.com; princetonreview.com; coursehero.com; quizlet.com; studocu.com,medium
0061927b-102d-4362-9c21-c5b423e43cac,University of The Cumberlands,KY,,58.1,2,4,4,1,0,goelite.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,goelite.com,goelite.com accounting,UC financial accounting exam,UC accounting tutoring,5,tutorocean.com; princetonreview.com; straighterline.com; goelite.com,medium
cf743bf8-b71e-4298-bb5c-c1b374f0eb8a,University of North Texas at Dallas,TX,ACCT 2301,58.1,2,13,11,4,2,acct2301.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2301.com,acct2301.com accounting,ACCT 2301 exam 1,ACCT 2301 practice exam,7,careerbuilder.com; tx.cpa; coursehero.com; acct2301.com; atmtutoring.com; campuslabs.com; wyzant.com; quizlet.com,medium
e2904752-74f8-4d19-a0c5-8d2460154f99,Stony Brook University Stony,NY,ACC 210,58,2,10,7,2,1,acc210.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acc210.com,acc210.com accounting,ACC 210 exam 1,ACC 210 practice exam,7,universitytutor.com; cpajournal.com; acc210.com; graduatetutor.com; tutorocean.com; quizlet.com; studocu.com; cliffsnotes.com,medium
fdafc302-1ea9-40ad-8fba-16a8b1d187e0,University of New Orleans New,LA,,58,2,2,1,1,0,thelensnola.org,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,thelensnola.org,thelensnola.org accounting,University of New Orleans New financial accounting exam,University of New Orleans New accounting tutoring,5,ovid.com; thelensnola.org,medium
d37a8470-046b-439a-9185-53b027865f35,University of North Alabama,AL,AC 291,58,2,11,8,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,UWorld,UWorld accounting,AC 291 exam 1,AC 291 practice exam,7,uworld.com; becker.com; articlegateway.com; coursehero.com; degreeforum.net; co.uk; campusce.net; quizlet.com,medium
7f4afacd-e2fb-423d-8519-42ce3ede62a1,Texas A&M International University,TX,,57.8,2,4,2,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,TAMIU financial accounting exam,TAMIU accounting tutoring,5,frogtutoring.com; superprof.com; studocu.com; coursehero.com,medium
79474d56-4f60-46c2-8305-edf089d42737,East Tennessee State Univ Johnson,TN,,57.6,2,1,0,0,0,The Princeton Review,TUTOR_MARKETPLACE,,LOW,WEAK,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,East Tennessee State Univ Johnson financial accounting exam,East Tennessee State Univ Johnson accounting tutoring,5,princetonreview.com,medium
61c58928-adb6-49ca-aa57-faf958bf241d,"Calif State U, Stanislaus",CA,,57.6,2,4,0,0,0,chronicle.com,INDIVIDUAL_OR_LOCAL,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,"Calif State U, Stanislaus financial accounting exam","Calif State U, Stanislaus accounting tutoring",5,chronicle.com; bibliovault.org; ymaws.com; scribd.com,medium
2e7d0614-5165-4f09-ac53-11d3daded701,St. Cloud State University Saint,MN,ACCT291,57.6,2,5,3,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,smapse.com,smapse.com accounting,ACCT291 exam 1,ACCT291 practice exam,7,smapse.com; studypool.com; monster.com; coursehero.com; scribd.com,medium
1cc28287-8ed6-41c4-8cd7-ff0ba716c76f,Siena College,NY,ACCT - 200,57.5,2,11,10,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT - 200 exam 1,ACCT - 200 practice exam,7,varsitytutors.com; frogtutoring.com; princetonreview.com; coursehero.com; studocu.com; acct200ku.com; quizlet.com; cliffsnotes.com,medium
147c54d6-9172-4f20-9912-fbd9c2a4d81e,Dalton State College,GA,,57.4,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Dalton State financial accounting exam,Dalton State accounting tutoring,5,,medium
80ae185c-a39a-4506-9f54-adefebf47662,University of La Verne,CA,ACCT 201,57.4,2,12,9,3,2,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,7,meetatutor.com; princetonreview.com; acct201a.com; frogtutoring.com; tutorocean.com; coursehero.com; edubirdie.com; stuvia.com,medium
1d6d2c96-2d39-4387-ad42-b0172a297eae,Utah Tech University,UT,ACCT 2010,57.3,2,8,8,2,1,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 2010 exam 1,ACCT 2010 practice exam,7,tutoringprof.com; wizeprep.com; quizlet.com; studocu.com; stuvia.com; coursehero.com; jeopardylabs.com; cliffsnotes.com,medium
7a5d59b8-53d3-47a6-983c-c3009234af1a,Uof Alabama in Huntsville,AL,,57.3,2,9,6,3,0,hakia.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,hakia.com,hakia.com accounting,Uof Alabama in Huntsville financial accounting exam,Uof Alabama in Huntsville accounting tutoring,5,hu-berlin.de; hakia.com; econtalk.org; varsitytutors.com; universitytutor.com; frogtutoring.com; coursehero.com; wyzant.com,medium
ded1f5b6-1f32-43cf-802b-d1ee547d1160,Athens State University,AL,,57.3,2,2,1,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Athens State financial accounting exam,Athens State accounting tutoring,5,coursehero.com; frogtutoring.com,medium
6f399342-fdd6-41d1-80b5-6866944940f7,U Massachusetts Boston,MA,af 210,57.3,2,10,4,0,0,Course Sidekick (Course Hero),NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,WHITE_SPACE,YES,NO,NO,NO,YES,,,af 210 exam 1,af 210 practice exam,7,apa.org; scribd.com; aaup.org; coursesidekick.com; coursehero.com; blogspot.com; cliffsnotes.com; quizlet.com,medium
cb5e06ea-c042-439c-8d66-41b97a52c811,Morgan State University,MD,ACCT 211,57.1,2,11,9,3,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 211 exam 1,ACCT 211 practice exam,7,frogtutoring.com; universitytutor.com; myworkdayjobs.com; wizeprep.com; picktime.com; princetonreview.com; quizlet.com; cliffsnotes.com,medium
ec4f4635-fa9b-41eb-ac1c-5c61a8722b97,Salisbury University,MD,ACCT 201,56.9,2,11,9,2,2,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,7,superprof.com; coursehero.com; acct201a.com; tutorselect.com; frogtutoring.com; princetonreview.com; quizlet.com; scribd.com,medium
8fe9ccdc-a26b-414d-a410-986d6c651097,New Jersey City University,NJ,,56.9,2,5,3,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,NJCU financial accounting exam,NJCU accounting tutoring,5,superprof.com; frogtutoring.com; princetonreview.com; coursehero.com; nj.com,medium
d14f1731-a353-475f-8973-456ac48a4fb1,Yeshiva University New,NY,,56.7,2,1,1,1,0,smapse.com,LOCAL_CAMPUS_TUTORING,from $3926.00/semester; from $4643.00/semester; from $8426.00/semester; from $7000/year; to $12000/year; $285; $2940; $70,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,smapse.com,smapse.com accounting,Yeshiva University New financial accounting exam,Yeshiva University New accounting tutoring,5,smapse.com,medium
462eb615-e29e-49c5-b3e1-254e604d9398,Georgia Institute of Tech,GA,,56.4,2,1,0,0,0,informs.org,INDIVIDUAL_OR_LOCAL,,LOW,WEAK,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Georgia Institute of Tech financial accounting exam,Georgia Institute of Tech accounting tutoring,5,informs.org,medium
10fd53d0-9208-49ca-a413-bfe2c75b5968,University of North Dakota Grand,ND,,56.3,2,2,0,1,0,criminaljusticedegreeschools.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,criminaljusticedegreeschools.com,criminaljusticedegreeschools.com accounting,University of North Dakota Grand financial accounting exam,University of North Dakota Grand accounting tutoring,5,criminaljusticedegreeschools.com; finalsite.net,medium
243ec81c-f171-4480-94e7-683791da360c,Hofstra University,NY,ACCT 101,56.3,2,15,13,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT 101 exam 1,ACCT 101 practice exam,7,frogtutoring.com; tutorocean.com; varsitytutors.com; montana.cpa; coursehero.com; studocu.com; tutors-on-call.com; wyzant.com,medium
6e18e239-bfbe-481b-be4a-38a3f2740641,Southeast Missouri St Univ C,MO,,56.3,2,1,1,0,0,studylib.net,INDIVIDUAL_OR_LOCAL,,LOW,WEAK,WEAK,WHITE_SPACE,YES,NO,NO,NO,PARTIAL,,,Southeast Missouri St Univ C financial accounting exam,Southeast Missouri St Univ C accounting tutoring,5,studylib.net,medium
e615f07f-9c76-4594-be28-2f1e2551ba10,University of Southern Indiana,IN,ACCT 201,56,2,11,9,3,2,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,7,varsitytutors.com; coursehero.com; usishield.com; princetonreview.com; acct201a.com; scribd.com; quizlet.com; stuvia.com,medium
739175c4-6de3-40a8-a3e6-cf7d60124c00,North Carolina A&T State Un,NC,,55.9,2,6,3,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,upswing.io,upswing.io accounting,North Carolina A&T State Un financial accounting exam,North Carolina A&T State Un accounting tutoring,5,upswing.io; princetonreview.com; bizcloudz.com; studysoup.com; coursehero.com; yesweekly.com,medium
cdad3007-6eac-4111-8c1b-be946e69e632,Pepperdine Univ-Malibu,CA,,55.8,2,4,1,1,0,smapse.com,LOCAL_CAMPUS_TUTORING,from $3926.00/semester; from $4643.00/semester; from $8426.00/semester; from $7000/year; to $12000/year; $285; $2940; $70,MEDIUM,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,smapse.com,smapse.com accounting,Pepperdine Univ-Malibu financial accounting exam,Pepperdine Univ-Malibu accounting tutoring,5,wyzant.com; womenleadersinsports.org; docsity.com; smapse.com,medium
d3eb3ebb-d35c-4cf2-aa3b-1bb79dbed05e,Pepperdine Un-Los Angeles Los,CA,,55.8,2,5,3,2,0,bufftutor.com,LOCAL_CAMPUS_TUTORING,$20; $20/hr; $100/hr,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,bufftutor.com,bufftutor.com accounting,Pepperdine Un-Los Angeles Los financial accounting exam,Pepperdine Un-Los Angeles Los accounting tutoring,5,studylib.net; wyzant.com; superprof.com; bufftutor.com; amazingtalker.com,medium
ccc501d6-e3db-4756-a90e-d6ba018e7af5,University of Scranton,PA,,55.7,2,4,3,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of Scranton financial accounting exam,University of Scranton accounting tutoring,5,superprof.com; frogtutoring.com; coursehero.com; quizlet.com,medium
